,hacdor,rooms,hacapo,v14a,refrig,v18q,v18q1,r4h1,r4h2,r4h3,r4m1,r4m2,r4m3,r4t1,r4t2,r4t3,tamhog,tamviv,escolari,hhsize,paredblolad,paredzocalo,paredpreb,pareddes,paredmad,paredzinc,paredfibras,paredother,pisomoscer,pisocemento,pisoother,pisonatur,pisonotiene,pisomadera,techozinc,techoentrepiso,techocane,techootro,cielorazo,abastaguadentro,abastaguafuera,abastaguano,public,planpri,noelec,coopele,sanitario1,sanitario2,sanitario3,sanitario5,sanitario6,energcocinar1,energcocinar2,energcocinar3,energcocinar4,elimbasu1,elimbasu2,elimbasu3,elimbasu4,elimbasu5,elimbasu6,epared1,epared2,epared3,etecho1,etecho2,etecho3,eviv1,eviv2,eviv3,dis,estadocivil1,estadocivil2,estadocivil3,estadocivil4,estadocivil5,estadocivil6,estadocivil7,parentesco1,parentesco2,parentesco3,parentesco4,parentesco5,parentesco6,parentesco7,parentesco8,parentesco9,parentesco10,parentesco11,parentesco12,idhogar,hogar_nin,hogar_adul,hogar_mayor,hogar_total,dependency,HeadhouseholdEducation,meaneduc,instlevel1,instlevel2,instlevel3,instlevel4,instlevel5,instlevel6,instlevel7,instlevel8,instlevel9,bedrooms,overcrowding,tipovivi1,tipovivi2,tipovivi3,tipovivi4,tipovivi5,computer,television,mobilephone,qmobilephone,lugar1,lugar2,lugar3,lugar4,lugar5,lugar6,area1,area2,age,Target,new_hogar_total,new_dependency,HeadhouseGender,Place,Education,TypeofHome,WallType,FloorType,RoofType,WaterSource,Sanitary,EnergySource,RubishDisposalMethod,ToiletType,WallRate,CeilingRate,FloorRate,TargetCateg,Gender
1147,0,4,0,1,1,0,0.0,1,2,3,0,2,2,1,4,5,5,5,7,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,f62fbd6f0,3,2,0,5,1.5,7,6.5,0,0,0,1,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,42,3,5,1.5,female,lugar1,instlevel4,tipovivi4,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,vulnerable,Female
1148,0,4,0,1,1,0,0.0,1,2,3,0,2,2,1,4,5,5,5,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,f62fbd6f0,3,2,0,5,1.5,7,6.5,1,0,0,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,0,3,5,1.5,female,lugar1,instlevel1,tipovivi4,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,vulnerable,Male
1149,0,4,0,1,1,0,0.0,1,2,3,0,2,2,1,4,5,5,5,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,f62fbd6f0,3,2,0,5,1.5,7,6.5,0,0,1,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,41,3,5,1.5,female,lugar1,instlevel3,tipovivi4,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,vulnerable,Male
1150,0,4,0,1,1,0,0.0,1,2,3,0,2,2,1,4,5,5,5,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,f62fbd6f0,3,2,0,5,1.5,7,6.5,0,0,1,0,0,0,0,0,0,2,2.5,0,0,0,1,0,0,0,1,4,1,0,0,0,0,0,1,0,15,3,5,1.5,female,lugar1,instlevel3,tipovivi4,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv3,vulnerable,Female
1151,0,4,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,7,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8dcd2a55c,2,2,0,4,yes,9,5.5,0,0,0,1,0,0,0,0,0,2,2.0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,16,4,4,1.0,male,lugar1,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho2,eviv3,non_vulnerable,Female
1152,0,4,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,10,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,8dcd2a55c,2,2,0,4,yes,9,5.5,0,0,0,1,0,0,0,0,0,2,2.0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,17,4,4,1.0,male,lugar1,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho2,eviv3,non_vulnerable,Female
1153,0,4,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,2,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8dcd2a55c,2,2,0,4,yes,9,5.5,0,1,0,0,0,0,0,0,0,2,2.0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,39,4,4,1.0,male,lugar1,instlevel2,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho2,eviv3,non_vulnerable,Female
1154,0,4,0,1,1,0,0.0,0,1,1,0,3,3,0,4,4,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8dcd2a55c,2,2,0,4,yes,9,5.5,0,0,0,1,0,0,0,0,0,2,2.0,0,1,0,0,0,0,0,1,3,1,0,0,0,0,0,1,0,46,4,4,1.0,male,lugar1,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario2,energcocinar2,elimbasu1,sanitario2,epared3,etecho2,eviv3,non_vulnerable,Male
1155,0,4,0,1,1,0,0.0,0,0,0,0,1,1,0,1,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,d501218d4,0,1,0,1,no,6,6.0,0,0,1,0,0,0,0,0,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,60,2,1,0.0,female,lugar1,instlevel3,tipovivi1,paredpreb,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho2,eviv2,moderate poverty,Female
1156,0,3,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,17,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,c1412811e,1,2,0,3,.5,13,15.0,0,0,0,0,0,0,0,1,0,2,1.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,39,4,3,0.5,male,lugar1,instlevel8,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
1157,0,3,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,c1412811e,1,2,0,3,.5,13,15.0,1,0,0,0,0,0,0,0,0,2,1.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,7,4,3,0.5,male,lugar1,instlevel1,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
1158,0,3,0,1,1,1,1.0,0,1,1,1,1,2,1,2,3,3,3,13,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,c1412811e,1,2,0,3,.5,13,15.0,0,0,0,0,0,0,0,1,0,2,1.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,39,4,3,0.5,male,lugar1,instlevel8,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
1159,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,14,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,baf735173,1,2,0,3,.5,6,10.0,0,0,0,0,0,0,0,1,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,30,4,3,0.5,male,lugar1,instlevel8,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
1160,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,baf735173,1,2,0,3,.5,6,10.0,0,0,1,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,3,0.5,male,lugar1,instlevel3,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
1161,0,4,0,1,1,0,0.0,1,1,2,0,1,1,1,2,3,3,3,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,baf735173,1,2,0,3,.5,6,10.0,0,1,0,0,0,0,0,0,0,2,1.5,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,8,4,3,0.5,male,lugar1,instlevel2,tipovivi1,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
1162,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2387dcb4b,1,2,0,3,.5,6,5.5,0,0,1,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,63,2,3,0.5,female,lugar1,instlevel3,tipovivi3,paredblolad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho3,eviv3,moderate poverty,Female
1163,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2387dcb4b,1,2,0,3,.5,6,5.5,0,1,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,12,2,3,0.5,female,lugar1,instlevel2,tipovivi3,paredblolad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho3,eviv3,moderate poverty,Male
1164,0,4,0,1,1,0,0.0,0,2,2,0,1,1,0,3,3,3,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2387dcb4b,1,2,0,3,.5,6,5.5,0,1,0,0,0,0,0,0,0,2,1.5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,33,2,3,0.5,female,lugar1,instlevel2,tipovivi3,paredblolad,pisocemento,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho3,eviv3,moderate poverty,Male
1165,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,1,0,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10,1,7,2.5,male,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Male
1166,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,0,1,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,50,1,7,2.5,male,lugar1,instlevel3,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Male
1167,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,1,0,0,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,1,7,2.5,male,lugar1,instlevel1,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Female
1168,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,1,0,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,19,1,7,2.5,male,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Female
1169,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,1,0,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8,1,7,2.5,male,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Female
1170,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,1,0,0,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,40,1,7,2.5,male,lugar1,instlevel2,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Female
1171,1,4,0,1,0,0,0.0,1,2,3,2,2,4,3,4,7,7,7,9,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2ee847fe2,5,2,0,7,2.5,6,6.0,0,0,0,1,0,0,0,0,0,2,3.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16,1,7,2.5,male,lugar1,instlevel4,tipovivi1,paredmad,pisomadera,techozinc,abastaguadentro,sanitario3,energcocinar4,elimbasu1,sanitario3,epared1,etecho1,eviv1,extreme poverty,Male
1172,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,11,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7f413ed7e,4,2,0,6,2,11,18.0,0,0,0,0,1,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,19,4,6,2.0,female,lugar1,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Female
1173,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,11,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7f413ed7e,4,2,0,6,2,11,18.0,0,0,0,0,1,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,38,4,6,2.0,female,lugar1,instlevel5,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Female
1174,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,3,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7f413ed7e,4,2,0,6,2,11,18.0,0,1,0,0,0,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,10,4,6,2.0,female,lugar1,instlevel2,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Female
1175,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,7,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7f413ed7e,4,2,0,6,2,11,18.0,0,0,0,1,0,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,16,4,6,2.0,female,lugar1,instlevel4,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Male
1176,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,6,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7f413ed7e,4,2,0,6,2,11,18.0,0,0,1,0,0,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,47,4,6,2.0,female,lugar1,instlevel3,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Female
1177,0,4,0,1,1,0,0.0,0,2,2,1,3,4,1,5,6,6,6,8,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7f413ed7e,4,2,0,6,2,11,18.0,0,0,0,1,0,0,0,0,0,2,3.0,0,0,1,0,0,1,1,1,5,1,0,0,0,0,0,1,0,19,4,6,2.0,female,lugar1,instlevel4,tipovivi3,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar2,elimbasu1,sanitario3,epared2,etecho1,eviv3,non_vulnerable,Male
1178,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,eca16ff7c,2,2,0,4,yes,11,9.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,36,4,4,1.0,male,lugar1,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
1179,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,8,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,eca16ff7c,2,2,0,4,yes,11,9.5,0,0,0,1,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,15,4,4,1.0,male,lugar1,instlevel4,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
1180,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,eca16ff7c,2,2,0,4,yes,11,9.5,0,0,0,0,1,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,4,1.0,male,lugar1,instlevel5,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Male
1181,0,4,0,1,1,0,0.0,0,2,2,1,1,2,1,3,4,4,4,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,eca16ff7c,2,2,0,4,yes,11,9.5,0,1,0,0,0,0,0,0,0,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,10,4,4,1.0,male,lugar1,instlevel2,tipovivi2,paredblolad,pisomoscer,techozinc,abastaguadentro,sanitario3,energcocinar3,elimbasu1,sanitario3,epared3,etecho3,eviv3,non_vulnerable,Female
